0	1	2	hgnc_id	symbol	name	family_id	parent_fam_id
Gene::8662	EIF3B	Gene	HGNC:3280	EIF3B	eukaryotic translation initiation factor 3 subunit B	1492	NA
Gene::8662	EIF3B	Gene	HGNC:3280	EIF3B	eukaryotic translation initiation factor 3 subunit B	725	NA
Gene::8662	EIF3B	Gene	HGNC:3280	EIF3B	eukaryotic translation initiation factor 3 subunit B	1121	NA
Gene::8663	EIF3C	Gene	HGNC:3279	EIF3C	eukaryotic translation initiation factor 3 subunit C	1121	NA
Gene::8663	EIF3C	Gene	HGNC:3279	EIF3C	eukaryotic translation initiation factor 3 subunit C	1691	1690
Gene::8664	EIF3D	Gene	HGNC:3278	EIF3D	eukaryotic translation initiation factor 3 subunit D	1492	NA
Gene::8664	EIF3D	Gene	HGNC:3278	EIF3D	eukaryotic translation initiation factor 3 subunit D	1121	NA
Gene::8665	EIF3F	Gene	HGNC:3275	EIF3F	eukaryotic translation initiation factor 3 subunit F	999	996
Gene::8665	EIF3F	Gene	HGNC:3275	EIF3F	eukaryotic translation initiation factor 3 subunit F	1121	NA
Gene::8666	EIF3G	Gene	HGNC:3274	EIF3G	eukaryotic translation initiation factor 3 subunit G	725	NA
Gene::8666	EIF3G	Gene	HGNC:3274	EIF3G	eukaryotic translation initiation factor 3 subunit G	1121	NA
Gene::8667	EIF3H	Gene	HGNC:3273	EIF3H	eukaryotic translation initiation factor 3 subunit H	999	996
Gene::8667	EIF3H	Gene	HGNC:3273	EIF3H	eukaryotic translation initiation factor 3 subunit H	1121	NA
Gene::8668	EIF3I	Gene	HGNC:3272	EIF3I	eukaryotic translation initiation factor 3 subunit I	1121	NA
Gene::8668	EIF3I	Gene	HGNC:3272	EIF3I	eukaryotic translation initiation factor 3 subunit I	362	NA
Gene::8669	EIF3J	Gene	HGNC:3270	EIF3J	eukaryotic translation initiation factor 3 subunit J	1121	NA
Gene::867	CBL	Gene	HGNC:1541	CBL	Cbl proto-oncogene	58	26
Gene::8671	SLC4A4	Gene	HGNC:11030	SLC4A4	solute carrier family 4 member 4	2157	752
Gene::8672	EIF4G3	Gene	HGNC:3298	EIF4G3	eukaryotic translation initiation factor 4 gamma 3	1691	1690
Gene::8672	EIF4G3	Gene	HGNC:3298	EIF4G3	eukaryotic translation initiation factor 4 gamma 3	2128	NA
Gene::8673	VAMP8	Gene	HGNC:12647	VAMP8	vesicle associated membrane protein 8	12	1124
Gene::8674	VAMP4	Gene	HGNC:12645	VAMP4	vesicle associated membrane protein 4	12	1124
Gene::8675	STX16	Gene	HGNC:11431	STX16	syntaxin 16	818	1124
Gene::8676	STX11	Gene	HGNC:11429	STX11	syntaxin 11	818	1124
Gene::8677	STX10	Gene	HGNC:11428	STX10	syntaxin 10	818	1124
Gene::8678	BECN1	Gene	HGNC:1034	BECN1	beclin 1	1022	NA
Gene::8678	BECN1	Gene	HGNC:1034	BECN1	beclin 1	1596	NA
Gene::8678	BECN1	Gene	HGNC:1034	BECN1	beclin 1	1691	1690
Gene::868	CBLB	Gene	HGNC:1542	CBLB	Cbl proto-oncogene B	58	26
Gene::8681	JMJD7-PLA2G4B	Gene	NA	NA	NA	NA	NA
Gene::8682	PEA15	Gene	HGNC:8822	PEA15	proliferation and apoptosis adaptor protein 15	1019	NA
Gene::8683	SRSF9	Gene	HGNC:10791	SRSF9	serine and arginine rich splicing factor 9	737	NA
Gene::8683	SRSF9	Gene	HGNC:10791	SRSF9	serine and arginine rich splicing factor 9	725	NA
Gene::8685	MARCO	Gene	HGNC:6895	MARCO	macrophage receptor with collagenous structure	1253	NA
Gene::8685	MARCO	Gene	HGNC:6895	MARCO	macrophage receptor with collagenous structure	1404	NA
Gene::8687	KRT38	Gene	HGNC:6456	KRT38	keratin 38	608	1109
Gene::8688	KRT37	Gene	HGNC:6455	KRT37	keratin 37	608	1109
Gene::8689	KRT36	Gene	HGNC:6454	KRT36	keratin 36	608	1109
Gene::869	CBLN1	Gene	HGNC:1543	CBLN1	cerebellin 1 precursor	1641	NA
Gene::8690	JRKL	Gene	HGNC:6200	JRKL	JRK like	533	1415
Gene::8692	HYAL2	Gene	HGNC:5321	HYAL2	hyaluronidase 2	1448	1650
Gene::8693	GALNT4	Gene	HGNC:4126	GALNT4	polypeptide N-acetylgalactosaminyltransferase 4	433	424
Gene::8694	DGAT1	Gene	HGNC:2843	DGAT1	diacylglycerol O-acyltransferase 1	1691	1690
Gene::8694	DGAT1	Gene	HGNC:2843	DGAT1	diacylglycerol O-acyltransferase 1	1036	NA
Gene::8697	CDC23	Gene	HGNC:1724	CDC23	cell division cycle 23	402	NA
Gene::8697	CDC23	Gene	HGNC:1724	CDC23	cell division cycle 23	769	NA
Gene::8698	S1PR4	Gene	HGNC:3170	S1PR4	sphingosine-1-phosphate receptor 4	206	201
Gene::87	ACTN1	Gene	HGNC:163	ACTN1	actinin alpha 1	1112	863
Gene::87	ACTN1	Gene	HGNC:163	ACTN1	actinin alpha 1	1112	3626
Gene::8701	DNAH11	Gene	HGNC:2942	DNAH11	dynein axonemal heavy chain 11	2031	536
Gene::8702	B4GALT4	Gene	HGNC:927	B4GALT4	beta-1,4-galactosyltransferase 4	425	424
Gene::8703	B4GALT3	Gene	HGNC:926	B4GALT3	beta-1,4-galactosyltransferase 3	425	424
Gene::8704	B4GALT2	Gene	HGNC:925	B4GALT2	beta-1,4-galactosyltransferase 2	425	424
Gene::8705	B3GALT4	Gene	HGNC:919	B3GALT4	beta-1,3-galactosyltransferase 4	426	424
Gene::8706	B3GALNT1	Gene	HGNC:918	B3GALNT1	beta-1,3-N-acetylgalactosaminyltransferase 1 (Globoside blood group)	426	424
Gene::8706	B3GALNT1	Gene	HGNC:918	B3GALNT1	beta-1,3-N-acetylgalactosaminyltransferase 1 (Globoside blood group)	454	NA
Gene::8707	B3GALT2	Gene	HGNC:917	B3GALT2	beta-1,3-galactosyltransferase 2	426	424
Gene::8708	B3GALT1	Gene	HGNC:916	B3GALT1	beta-1,3-galactosyltransferase 1	426	424
Gene::871	SERPINH1	Gene	HGNC:1546	SERPINH1	serpin family H member 1	739	NA
Gene::8710	SERPINB7	Gene	HGNC:13902	SERPINB7	serpin family B member 7	739	NA
Gene::8711	TNK1	Gene	HGNC:11940	TNK1	tyrosine kinase non receptor 1	1643	1458
Gene::8712	PAGE1	Gene	HGNC:4107	PAGE1	PAGE family member 1	1846	NA
Gene::8714	ABCC3	Gene	HGNC:54	ABCC3	ATP binding cassette subfamily C member 3	807	417
Gene::8715	NOL4	Gene	NA	NA	NA	NA	NA
Gene::8717	TRADD	Gene	NA	NA	NA	NA	NA
Gene::87178	PNPT1	Gene	NA	NA	NA	NA	NA
Gene::8718	TNFRSF25	Gene	HGNC:11910	TNFRSF25	TNF receptor superfamily member 25	782	NA
Gene::8720	MBTPS1	Gene	HGNC:15456	MBTPS1	membrane bound transcription factor peptidase, site 1	973	NA
Gene::8721	EDF1	Gene	HGNC:3164	EDF1	endothelial differentiation related factor 1	1491	NA
Gene::8722	CTSF	Gene	HGNC:2531	CTSF	cathepsin F	470	2109
Gene::8722	CTSF	Gene	HGNC:2531	CTSF	cathepsin F	3607	NA
Gene::8723	SNX4	Gene	HGNC:11175	SNX4	sorting nexin 4	754	NA
Gene::8723	SNX4	Gene	HGNC:11175	SNX4	sorting nexin 4	1022	NA
Gene::8723	SNX4	Gene	HGNC:11175	SNX4	sorting nexin 4	1290	1292
Gene::8724	SNX3	Gene	HGNC:11174	SNX3	sorting nexin 3	754	NA
Gene::8725	URI1	Gene	HGNC:13236	URI1	URI1 prefoldin like chaperone	1496	3635
Gene::8725	URI1	Gene	HGNC:13236	URI1	URI1 prefoldin like chaperone	694	NA
Gene::8725	URI1	Gene	HGNC:13236	URI1	URI1 prefoldin like chaperone	956	NA
Gene::8726	EED	Gene	HGNC:3188	EED	embryonic ectoderm development	1347	NA
Gene::8726	EED	Gene	HGNC:3188	EED	embryonic ectoderm development	1691	1690
Gene::8726	EED	Gene	HGNC:3188	EED	embryonic ectoderm development	362	NA
Gene::8727	CTNNAL1	Gene	NA	NA	NA	NA	NA
Gene::8728	ADAM19	Gene	HGNC:197	ADAM19	ADAM metallopeptidase domain 19	47	901
Gene::8729	GBF1	Gene	HGNC:4181	GBF1	golgi brefeldin A resistant guanine nucleotide exchange factor 1	1945	NA
Gene::873	CBR1	Gene	HGNC:1548	CBR1	carbonyl reductase 1	743	NA
Gene::8731	RNMT	Gene	HGNC:10075	RNMT	RNA guanine-7 methyltransferase	3364	2059
Gene::8731	RNMT	Gene	HGNC:10075	RNMT	RNA guanine-7 methyltransferase	3371	3350
Gene::8732	RNGTT	Gene	HGNC:10073	RNGTT	RNA guanylyltransferase and 5'-phosphatase	896	711
Gene::8733	GPAA1	Gene	HGNC:4446	GPAA1	glycosylphosphatidylinositol anchor attachment 1	1951	NA
Gene::8735	MYH13	Gene	HGNC:7571	MYH13	myosin heavy chain 13	1098	656
Gene::8736	MYOM1	Gene	HGNC:7613	MYOM1	myomesin 1	593	589
Gene::8736	MYOM1	Gene	HGNC:7613	MYOM1	myomesin 1	658	555
Gene::8737	RIPK1	Gene	HGNC:10019	RIPK1	receptor interacting serine/threonine kinase 1	1340	NA
Gene::8737	RIPK1	Gene	HGNC:10019	RIPK1	receptor interacting serine/threonine kinase 1	3676	3672
Gene::8738	CRADD	Gene	HGNC:2340	CRADD	CARD and death domain containing adaptor protein	959	NA
Gene::8738	CRADD	Gene	HGNC:2340	CRADD	CARD and death domain containing adaptor protein	3431	NA
Gene::8739	HRK	Gene	HGNC:5185	HRK	harakiri, BCL2 interacting protein	1277	1057
Gene::874	CBR3	Gene	HGNC:1549	CBR3	carbonyl reductase 3	743	NA
Gene::8740	TNFSF14	Gene	HGNC:11930	TNFSF14	TNF superfamily member 14	781	3612
Gene::8740	TNFSF14	Gene	HGNC:11930	TNFSF14	TNF superfamily member 14	471	NA
Gene::8741	TNFSF13	Gene	HGNC:11928	TNFSF13	TNF superfamily member 13	781	3612
Gene::8741	TNFSF13	Gene	HGNC:11928	TNFSF13	TNF superfamily member 13	471	NA
Gene::8742	TNFSF12	Gene	HGNC:11927	TNFSF12	TNF superfamily member 12	781	3612
Gene::8743	TNFSF10	Gene	HGNC:11925	TNFSF10	TNF superfamily member 10	781	3612
Gene::8743	TNFSF10	Gene	HGNC:11925	TNFSF10	TNF superfamily member 10	471	NA
Gene::8744	TNFSF9	Gene	HGNC:11939	TNFSF9	TNF superfamily member 9	781	3612
Gene::8745	ADAM23	Gene	HGNC:202	ADAM23	ADAM metallopeptidase domain 23	47	901
Gene::8747	ADAM21	Gene	HGNC:200	ADAM21	ADAM metallopeptidase domain 21	47	901
Gene::8748	ADAM20	Gene	HGNC:199	ADAM20	ADAM metallopeptidase domain 20	47	901
Gene::8749	ADAM18	Gene	HGNC:196	ADAM18	ADAM metallopeptidase domain 18	47	901
Gene::875	CBS	Gene	NA	NA	NA	NA	NA
Gene::8751	ADAM15	Gene	HGNC:193	ADAM15	ADAM metallopeptidase domain 15	47	901
Gene::8754	ADAM9	Gene	HGNC:216	ADAM9	ADAM metallopeptidase domain 9	47	901
Gene::8756	ADAM7	Gene	HGNC:214	ADAM7	ADAM metallopeptidase domain 7	47	901
Gene::8760	CDS2	Gene	NA	NA	NA	NA	NA
Gene::8761	PABPC4	Gene	HGNC:8557	PABPC4	poly(A) binding protein cytoplasmic 4	725	NA
Gene::8761	PABPC4	Gene	HGNC:8557	PABPC4	poly(A) binding protein cytoplasmic 4	1835	1838
Gene::8763	CD164	Gene	HGNC:1632	CD164	CD164 molecule	471	NA
Gene::8764	TNFRSF14	Gene	HGNC:11912	TNFRSF14	TNF receptor superfamily member 14	782	NA
Gene::8764	TNFRSF14	Gene	HGNC:11912	TNFRSF14	TNF receptor superfamily member 14	471	NA
Gene::8766	RAB11A	Gene	HGNC:9760	RAB11A	RAB11A, member RAS oncogene family	388	358
Gene::8767	RIPK2	Gene	HGNC:10020	RIPK2	receptor interacting serine/threonine kinase 2	959	NA
Gene::8767	RIPK2	Gene	HGNC:10020	RIPK2	receptor interacting serine/threonine kinase 2	3676	3672
Gene::8771	TNFRSF6B	Gene	HGNC:11921	TNFRSF6B	TNF receptor superfamily member 6b	782	NA
Gene::8772	FADD	Gene	HGNC:3573	FADD	Fas associated via death domain	1019	NA
Gene::8772	FADD	Gene	HGNC:3573	FADD	Fas associated via death domain	1342	NA
Gene::8772	FADD	Gene	HGNC:3573	FADD	Fas associated via death domain	1340	NA
Gene::8773	SNAP23	Gene	HGNC:11131	SNAP23	synaptosome associated protein 23	1124	NA
Gene::8774	NAPG	Gene	NA	NA	NA	NA	NA
Gene::8775	NAPA	Gene	NA	NA	NA	NA	NA
Gene::8776	MTMR1	Gene	HGNC:7449	MTMR1	myotubularin related protein 1	903	1146
Gene::8776	MTMR1	Gene	HGNC:7449	MTMR1	myotubularin related protein 1	1079	1066
Gene::87769	GGACT	Gene	NA	NA	NA	NA	NA
Gene::8777	MPDZ	Gene	HGNC:7208	MPDZ	multiple PDZ domain crumbs cell polarity complex component	1223	NA
Gene::8777	MPDZ	Gene	HGNC:7208	MPDZ	multiple PDZ domain crumbs cell polarity complex component	1220	NA
Gene::8778	SIGLEC5	Gene	HGNC:10874	SIGLEC5	sialic acid binding Ig like lectin 5	745	594
Gene::8778	SIGLEC5	Gene	HGNC:10874	SIGLEC5	sialic acid binding Ig like lectin 5	745	1410
Gene::8778	SIGLEC5	Gene	HGNC:10874	SIGLEC5	sialic acid binding Ig like lectin 5	471	NA
Gene::8778	SIGLEC5	Gene	HGNC:10874	SIGLEC5	sialic acid binding Ig like lectin 5	590	589
Gene::8780	RIOK3	Gene	HGNC:11451	RIOK3	RIO kinase 3	1729	NA
Gene::8780	RIOK3	Gene	HGNC:11451	RIOK3	RIO kinase 3	3632	NA
Gene::8784	TNFRSF18	Gene	HGNC:11914	TNFRSF18	TNF receptor superfamily member 18	782	NA
Gene::8784	TNFRSF18	Gene	HGNC:11914	TNFRSF18	TNF receptor superfamily member 18	471	NA
Gene::8785	MATN4	Gene	HGNC:6910	MATN4	matrilin 4	1602	NA
Gene::8786	RGS11	Gene	HGNC:9993	RGS11	regulator of G protein signaling 11	2329	NA
Gene::8786	RGS11	Gene	HGNC:9993	RGS11	regulator of G protein signaling 11	720	NA
Gene::8787	RGS9	Gene	HGNC:10004	RGS9	regulator of G protein signaling 9	2329	NA
Gene::8787	RGS9	Gene	HGNC:10004	RGS9	regulator of G protein signaling 9	720	NA
Gene::8788	DLK1	Gene	NA	NA	NA	NA	NA
Gene::8789	FBP2	Gene	HGNC:3607	FBP2	fructose-bisphosphatase 2	1075	1073
Gene::8790	FPGT	Gene	NA	NA	NA	NA	NA
Gene::8792	TNFRSF11A	Gene	HGNC:11908	TNFRSF11A	TNF receptor superfamily member 11a	782	NA
Gene::8792	TNFRSF11A	Gene	HGNC:11908	TNFRSF11A	TNF receptor superfamily member 11a	471	NA
Gene::8793	TNFRSF10D	Gene	HGNC:11907	TNFRSF10D	TNF receptor superfamily member 10d	782	NA
Gene::8793	TNFRSF10D	Gene	HGNC:11907	TNFRSF10D	TNF receptor superfamily member 10d	471	NA
Gene::8794	TNFRSF10C	Gene	HGNC:11906	TNFRSF10C	TNF receptor superfamily member 10c	782	NA
Gene::8794	TNFRSF10C	Gene	HGNC:11906	TNFRSF10C	TNF receptor superfamily member 10c	471	NA
Gene::8795	TNFRSF10B	Gene	HGNC:11905	TNFRSF10B	TNF receptor superfamily member 10b	782	NA
Gene::8795	TNFRSF10B	Gene	HGNC:11905	TNFRSF10B	TNF receptor superfamily member 10b	471	NA
Gene::8796	SCEL	Gene	HGNC:10573	SCEL	sciellin	1218	26
Gene::8797	TNFRSF10A	Gene	HGNC:11904	TNFRSF10A	TNF receptor superfamily member 10a	782	NA
Gene::8797	TNFRSF10A	Gene	HGNC:11904	TNFRSF10A	TNF receptor superfamily member 10a	471	NA
Gene::8798	DYRK4	Gene	HGNC:3095	DYRK4	dual specificity tyrosine phosphorylation regulated kinase 4	3521	3421
Gene::8799	PEX11B	Gene	HGNC:8853	PEX11B	peroxisomal biogenesis factor 11 beta	957	NA
Gene::88	ACTN2	Gene	HGNC:164	ACTN2	actinin alpha 2	1112	863
Gene::88	ACTN2	Gene	HGNC:164	ACTN2	actinin alpha 2	1112	3626
Gene::8800	PEX11A	Gene	HGNC:8852	PEX11A	peroxisomal biogenesis factor 11 alpha	957	NA
Gene::8801	SUCLG2	Gene	HGNC:11450	SUCLG2	succinate-CoA ligase GDP-forming subunit beta	3751	NA
Gene::8802	SUCLG1	Gene	HGNC:11449	SUCLG1	succinate-CoA ligase GDP/ADP-forming subunit alpha	3751	NA
Gene::8803	SUCLA2	Gene	HGNC:11448	SUCLA2	succinate-CoA ligase ADP-forming subunit beta	3751	NA
Gene::8803	SUCLA2	Gene	HGNC:11448	SUCLA2	succinate-CoA ligase ADP-forming subunit beta	3752	NA
Gene::8804	CREG1	Gene	NA	NA	NA	NA	NA
Gene::8805	TRIM24	Gene	HGNC:11812	TRIM24	tripartite motif containing 24	88	26
Gene::8805	TRIM24	Gene	HGNC:11812	TRIM24	tripartite motif containing 24	58	26
Gene::8805	TRIM24	Gene	HGNC:11812	TRIM24	tripartite motif containing 24	59	NA
Gene::8805	TRIM24	Gene	HGNC:11812	TRIM24	tripartite motif containing 24	1232	NA
Gene::8807	IL18RAP	Gene	HGNC:5989	IL18RAP	interleukin 18 receptor accessory protein	602	NA
Gene::8807	IL18RAP	Gene	HGNC:5989	IL18RAP	interleukin 18 receptor accessory protein	1296	NA
Gene::8807	IL18RAP	Gene	HGNC:5989	IL18RAP	interleukin 18 receptor accessory protein	471	NA
Gene::8807	IL18RAP	Gene	HGNC:5989	IL18RAP	interleukin 18 receptor accessory protein	594	589
Gene::8807	IL18RAP	Gene	HGNC:5989	IL18RAP	interleukin 18 receptor accessory protein	1691	1690
Gene::8808	IL1RL2	Gene	HGNC:5999	IL1RL2	interleukin 1 receptor like 2	602	NA
Gene::8808	IL1RL2	Gene	HGNC:5999	IL1RL2	interleukin 1 receptor like 2	1296	NA
Gene::8808	IL1RL2	Gene	HGNC:5999	IL1RL2	interleukin 1 receptor like 2	594	589
Gene::8809	IL18R1	Gene	HGNC:5988	IL18R1	interleukin 18 receptor 1	602	NA
Gene::8809	IL18R1	Gene	HGNC:5988	IL18R1	interleukin 18 receptor 1	1296	NA
Gene::8809	IL18R1	Gene	HGNC:5988	IL18R1	interleukin 18 receptor 1	471	NA
Gene::8809	IL18R1	Gene	HGNC:5988	IL18R1	interleukin 18 receptor 1	594	589
Gene::881	CCIN	Gene	HGNC:1568	CCIN	calicin	861	NA
Gene::8811	GALR2	Gene	HGNC:4133	GALR2	galanin receptor 2	226	220
Gene::8812	CCNK	Gene	HGNC:1596	CCNK	cyclin K	1281	1280
Gene::8812	CCNK	Gene	HGNC:1596	CCNK	cyclin K	473	NA
Gene::8813	DPM1	Gene	HGNC:3005	DPM1	dolichyl-phosphate mannosyltransferase subunit 1, catalytic	428	424
Gene::8813	DPM1	Gene	HGNC:3005	DPM1	dolichyl-phosphate mannosyltransferase subunit 1, catalytic	1893	NA
Gene::8814	CDKL1	Gene	HGNC:1781	CDKL1	cyclin dependent kinase like 1	3786	3421
Gene::8815	BANF1	Gene	NA	NA	NA	NA	NA
Gene::8816	DCAF5	Gene	HGNC:20224	DCAF5	DDB1 and CUL4 associated factor 5	498	NA
Gene::8816	DCAF5	Gene	HGNC:20224	DCAF5	DDB1 and CUL4 associated factor 5	362	NA
Gene::8817	FGF18	Gene	HGNC:3674	FGF18	fibroblast growth factor 18	1895	NA
Gene::8818	DPM2	Gene	HGNC:3006	DPM2	dolichyl-phosphate mannosyltransferase subunit 2, regulatory	2223	NA
Gene::8818	DPM2	Gene	HGNC:3006	DPM2	dolichyl-phosphate mannosyltransferase subunit 2, regulatory	1893	NA
Gene::8819	SAP30	Gene	HGNC:10532	SAP30	Sin3A associated protein 30	1306	2102
Gene::8820	HESX1	Gene	HGNC:4877	HESX1	HESX homeobox 1	521	516
Gene::8821	INPP4B	Gene	HGNC:6075	INPP4B	inositol polyphosphate-4-phosphatase type II B	823	NA
Gene::8821	INPP4B	Gene	HGNC:6075	INPP4B	inositol polyphosphate-4-phosphatase type II B	1079	1066
Gene::8822	FGF17	Gene	HGNC:3673	FGF17	fibroblast growth factor 17	1895	NA
Gene::8823	FGF16	Gene	HGNC:3672	FGF16	fibroblast growth factor 16	1895	NA
Gene::8824	CES2	Gene	HGNC:1864	CES2	carboxylesterase 2	461	NA
Gene::8825	LIN7A	Gene	HGNC:17787	LIN7A	lin-7 cell polarity scaffold A	1223	NA
Gene::8825	LIN7A	Gene	HGNC:17787	LIN7A	lin-7 cell polarity scaffold A	1220	NA
Gene::8825	LIN7A	Gene	HGNC:17787	LIN7A	lin-7 cell polarity scaffold A	1691	1690
Gene::8826	IQGAP1	Gene	HGNC:6110	IQGAP1	IQ motif containing GTPase activating protein 1	2021	NA
Gene::8828	NRP2	Gene	HGNC:8005	NRP2	neuropilin 2	3787	NA
Gene::8829	NRP1	Gene	HGNC:8004	NRP1	neuropilin 1	471	NA
Gene::8829	NRP1	Gene	HGNC:8004	NRP1	neuropilin 1	3787	NA
Gene::883	CCBL1	Gene	NA	NA	NA	NA	NA
Gene::8831	SYNGAP1	Gene	HGNC:11497	SYNGAP1	synaptic Ras GTPase activating protein 1	830	823
Gene::8831	SYNGAP1	Gene	HGNC:11497	SYNGAP1	synaptic Ras GTPase activating protein 1	1691	1690
Gene::8832	CD84	Gene	HGNC:1704	CD84	CD84 molecule	1410	NA
Gene::8832	CD84	Gene	HGNC:1704	CD84	CD84 molecule	471	NA
Gene::8832	CD84	Gene	HGNC:1704	CD84	CD84 molecule	594	589
Gene::8833	GMPS	Gene	HGNC:4378	GMPS	guanosine monophosphate synthase	1408	NA
Gene::8834	TMEM11	Gene	NA	NA	NA	NA	NA
Gene::8835	SOCS2	Gene	HGNC:19382	SOCS2	suppressor of cytokine signaling 2	764	NA
Gene::8835	SOCS2	Gene	HGNC:19382	SOCS2	suppressor of cytokine signaling 2	741	NA
Gene::8836	GGH	Gene	HGNC:4248	GGH	gamma-glutamyl hydrolase	1408	NA
Gene::8837	CFLAR	Gene	HGNC:1876	CFLAR	CASP8 and FADD like apoptosis regulator	542	NA
Gene::8837	CFLAR	Gene	HGNC:1876	CFLAR	CASP8 and FADD like apoptosis regulator	1019	NA
Gene::8837	CFLAR	Gene	HGNC:1876	CFLAR	CASP8 and FADD like apoptosis regulator	1342	NA
Gene::8837	CFLAR	Gene	HGNC:1876	CFLAR	CASP8 and FADD like apoptosis regulator	1340	NA
Gene::8838	WISP3	Gene	NA	NA	NA	NA	NA
Gene::8839	WISP2	Gene	NA	NA	NA	NA	NA
Gene::8840	WISP1	Gene	NA	NA	NA	NA	NA
Gene::8841	HDAC3	Gene	HGNC:4854	HDAC3	histone deacetylase 3	989	937
Gene::8841	HDAC3	Gene	HGNC:4854	HDAC3	histone deacetylase 3	1875	2102
Gene::8842	PROM1	Gene	HGNC:9454	PROM1	prominin 1	2244	NA
Gene::8842	PROM1	Gene	HGNC:9454	PROM1	prominin 1	471	NA
Gene::8843	HCAR3	Gene	HGNC:16824	HCAR3	hydroxycarboxylic acid receptor 3	200	140
Gene::8844	KSR1	Gene	HGNC:6465	KSR1	kinase suppressor of ras 1	1157	3672
Gene::88455	ANKRD13A	Gene	HGNC:21268	ANKRD13A	ankyrin repeat domain 13A	403	NA
Gene::8846	ALKBH1	Gene	HGNC:17911	ALKBH1	alkB homolog 1, histone H2A dioxygenase	401	NA
Gene::8848	TSC22D1	Gene	HGNC:16826	TSC22D1	TSC22 domain family member 1	3721	NA
Gene::885	CCK	Gene	HGNC:1569	CCK	cholecystokinin	1902	542
Gene::8850	KAT2B	Gene	HGNC:8638	KAT2B	lysine acetyltransferase 2B	1134	1132
Gene::8850	KAT2B	Gene	HGNC:8638	KAT2B	lysine acetyltransferase 2B	1058	NA
Gene::8850	KAT2B	Gene	HGNC:8638	KAT2B	lysine acetyltransferase 2B	1059	NA
Gene::8850	KAT2B	Gene	HGNC:8638	KAT2B	lysine acetyltransferase 2B	486	484
Gene::8850	KAT2B	Gene	HGNC:8638	KAT2B	lysine acetyltransferase 2B	1691	1690
Gene::8850	KAT2B	Gene	HGNC:8638	KAT2B	lysine acetyltransferase 2B	1232	NA
Gene::8851	CDK5R1	Gene	NA	NA	NA	NA	NA
Gene::8852	AKAP4	Gene	HGNC:374	AKAP4	A-kinase anchoring protein 4	396	NA
Gene::8853	ASAP2	Gene	HGNC:2721	ASAP2	ArfGAP with SH3 domain, ankyrin repeat and PH domain 2	395	NA
Gene::8853	ASAP2	Gene	HGNC:2721	ASAP2	ArfGAP with SH3 domain, ankyrin repeat and PH domain 2	1291	682
Gene::8853	ASAP2	Gene	HGNC:2721	ASAP2	ArfGAP with SH3 domain, ankyrin repeat and PH domain 2	1291	1292
Gene::8853	ASAP2	Gene	HGNC:2721	ASAP2	ArfGAP with SH3 domain, ankyrin repeat and PH domain 2	403	NA
Gene::8854	ALDH1A2	Gene	HGNC:15472	ALDH1A2	aldehyde dehydrogenase 1 family member A2	398	NA
Gene::8856	NR1I2	Gene	HGNC:7968	NR1I2	nuclear receptor subfamily 1 group I member 2	2084	71
Gene::8857	FCGBP	Gene	NA	NA	NA	NA	NA
Gene::8858	PROZ	Gene	HGNC:9460	PROZ	protein Z, vitamin K dependent plasma glycoprotein	1250	NA
Gene::8859	STK19	Gene	NA	NA	NA	NA	NA
Gene::886	CCKAR	Gene	HGNC:1570	CCKAR	cholecystokinin A receptor	224	220
Gene::8861	LDB1	Gene	HGNC:6532	LDB1	LIM domain binding 1	1677	NA
Gene::8862	APLN	Gene	HGNC:16665	APLN	apelin	1902	542
Gene::8863	PER3	Gene	HGNC:8847	PER3	period circadian regulator 3	2127	NA
Gene::8864	PER2	Gene	HGNC:8846	PER2	period circadian regulator 2	2127	NA
Gene::8867	SYNJ1	Gene	HGNC:11503	SYNJ1	synaptojanin 1	1079	1066
Gene::8869	ST3GAL5	Gene	HGNC:10872	ST3GAL5	ST3 beta-galactoside alpha-2,3-sialyltransferase 5	438	424
Gene::887	CCKBR	Gene	HGNC:1571	CCKBR	cholecystokinin B receptor	224	220
Gene::8870	IER3	Gene	NA	NA	NA	NA	NA
Gene::8871	SYNJ2	Gene	HGNC:11504	SYNJ2	synaptojanin 2	1079	1066
Gene::8872	CDC123	Gene	NA	NA	NA	NA	NA
Gene::8874	ARHGEF7	Gene	HGNC:15607	ARHGEF7	Rho guanine nucleotide exchange factor 7	682	NA
Gene::8874	ARHGEF7	Gene	HGNC:15607	ARHGEF7	Rho guanine nucleotide exchange factor 7	722	1958
Gene::88745	RRP36	Gene	HGNC:21374	RRP36	ribosomal RNA processing 36	1729	NA
Gene::8875	VNN2	Gene	HGNC:12706	VNN2	vanin 2	10	NA
Gene::8876	VNN1	Gene	HGNC:12705	VNN1	vanin 1	10	NA
Gene::8877	SPHK1	Gene	HGNC:11240	SPHK1	sphingosine kinase 1	3498	NA
Gene::8878	SQSTM1	Gene	HGNC:11280	SQSTM1	sequestosome 1	91	26
Gene::8879	SGPL1	Gene	NA	NA	NA	NA	NA
Gene::8880	FUBP1	Gene	NA	NA	NA	NA	NA
Gene::8881	CDC16	Gene	HGNC:1720	CDC16	cell division cycle 16	402	NA
Gene::8881	CDC16	Gene	HGNC:1720	CDC16	cell division cycle 16	769	NA
Gene::8881	CDC16	Gene	HGNC:1720	CDC16	cell division cycle 16	1691	1690
Gene::8882	ZPR1	Gene	HGNC:13051	ZPR1	ZPR1 zinc finger	26	NA
